Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Retail Sales People,Product ID,Category,Sub-Category,Product Name,Returned,Sales,Quantity,Discount,Profit
3964,CA-2017-134838,2/19/2017,2/20/2017,First Class,ED-13885,Emily Ducich,Home Office,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,Not,44.67,3,0.00,12.06
3965,CA-2016-120257,9/22/2016,9/28/2016,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-AR-10003481,Office Supplies,Art,Newell 348,Not,7.87,3,0.20,0.89
3966,CA-2014-164910,12/11/2014,12/11/2014,Second Class,DM-13345,Denise Monton,Corporate,United States,Asheville,North Carolina,28806,South,Cassandra Brandow,OFF-AR-10003651,Office Supplies,Art,Newell 350,Not,7.87,3,0.20,0.89
3967,CA-2016-149902,1/4/2016,6/4/2016,Standard Class,DW-13540,Don Weiss,Consumer,United States,New York City,New York,10024,East,Chuck Magee,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,Not,88.04,4,0.00,22.89
3968,CA-2016-146010,5/20/2016,5/23/2016,First Class,EH-14125,Eugene Hildebrand,Home Office,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-BI-10003638,Office Supplies,Binders,GBC Durable Plastic Covers,Not,40.64,7,0.70,-32.51
3969,US-2015-163685,1/6/2015,5/6/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,Not,5.73,8,0.80,-9.16
3970,US-2015-163685,1/6/2015,5/6/2015,Standard Class,KE-16420,Katrina Edelman,Corporate,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-PA-10002606,Office Supplies,Paper,Xerox 1928,Not,42.24,10,0.20,13.20
3971,CA-2014-135090,11/22/2014,11/26/2014,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,Not,53.82,9,0.00,24.22
3972,CA-2015-132374,2/22/2015,2/24/2015,Second Class,PS-19045,Penelope Sewall,Home Office,United States,Sterling Heights,Michigan,48310,Central,Kelly Williams,OFF-AR-10001615,Office Supplies,Art,Newell 34,Yes,79.36,4,0.00,20.63
3973,CA-2016-167556,3/29/2016,3/29/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",Not,13.48,2,0.00,6.74
3974,CA-2016-167556,3/29/2016,3/29/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10003708,Office Supplies,Binders,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Not,29.80,5,0.20,9.31
3975,CA-2016-167556,3/29/2016,3/29/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,Chuck Magee,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Not,414.00,8,0.00,124.20
3976,CA-2016-167556,3/29/2016,3/29/2016,Standard Class,JM-15250,Janet Martin,Consumer,United States,New York City,New York,10009,East,Chuck Magee,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,Not,41.33,7,0.20,14.98
3977,US-2016-116400,10/22/2016,10/24/2016,First Class,EB-13930,Eric Barreto,Consumer,United States,Richmond,Virginia,23223,South,Cassandra Brandow,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",Not,39.92,4,0.00,11.18
3978,CA-2017-101308,2/10/2017,7/10/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,OFF-FA-10002780,Office Supplies,Fasteners,Staples,Not,8.94,3,0.00,4.11
3979,CA-2017-101308,2/10/2017,7/10/2017,Standard Class,FG-14260,Frank Gastineau,Home Office,United States,Seattle,Washington,98105,West,Anna Andreadi,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,Not,84.78,2,0.20,-20.14
3980,CA-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,Not,53.32,2,0.40,-19.55
3981,CA-2014-114517,12/23/2014,12/27/2014,Standard Class,TH-21235,Tiffany House,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-AP-10002350,Office Supplies,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Not,56.52,3,0.00,15.83
3982,CA-2017-119564,12/15/2017,12/20/2017,Standard Class,PL-18925,Paul Lucas,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-FU-10003096,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",Not,22.77,3,0.00,9.79
3983,CA-2016-135265,7/7/2016,9/7/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",Not,287.97,4,0.20,-3.60
3984,CA-2016-135265,7/7/2016,9/7/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,Not,2799.96,5,0.20,944.99
3985,CA-2016-135265,7/7/2016,9/7/2016,Second Class,CC-12370,Christopher Conant,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,Not,48.94,1,0.00,24.47
3986,CA-2016-108735,4/17/2016,4/21/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,Lakewood,California,90712,West,Anna Andreadi,FUR-BO-10003441,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",Not,257.50,3,0.15,24.24
3987,CA-2017-112333,8/4/2017,8/4/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,Not,2591.56,4,0.00,621.97
3988,CA-2017-112333,8/4/2017,8/4/2017,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Plainfield,New Jersey,7060,East,Chuck Magee,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Not,41.95,5,0.00,10.49
3989,US-2016-159415,4/17/2016,4/22/2016,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,Columbia,Tennessee,38401,South,Cassandra Brandow,FUR-FU-10003798,Furniture,Furnishings,"Ultra Door Kickplate, 8""H x 34""W",Not,79.12,5,0.20,13.85
3990,CA-2014-122588,11/25/2014,11/27/2014,Second Class,AR-10540,Andy Reiter,Consumer,United States,Woonsocket,Rhode Island,2895,East,Chuck Magee,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,Not,52.96,2,0.00,20.12
3991,CA-2014-137589,3/11/2014,8/11/2014,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602,East,Chuck Magee,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,Not,286.34,3,0.20,-64.43
3992,CA-2015-161998,1/5/2015,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,FUR-FU-10001095,Furniture,Furnishings,DAX Black Cherry Wood-Tone Poster Frame,Not,63.55,3,0.20,14.30
3993,CA-2015-161998,1/5/2015,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",Not,41.38,3,0.20,4.65
3994,CA-2015-161998,1/5/2015,5/5/2015,Standard Class,DB-13120,David Bremer,Corporate,United States,Tampa,Florida,33614,South,Cassandra Brandow,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,Not,172.70,6,0.20,10.79
3995,CA-2015-105627,8/3/2015,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,FUR-BO-10002916,Furniture,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Not,512.94,3,0.00,97.46
3996,CA-2015-105627,8/3/2015,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,Not,860.93,7,0.00,189.40
3997,CA-2015-105627,8/3/2015,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,Not,769.95,5,0.00,223.29
3998,CA-2015-105627,8/3/2015,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,OFF-AR-10002704,Office Supplies,Art,Boston 1900 Electric Pencil Sharpener,Not,14.98,1,0.00,4.49
3999,CA-2015-105627,8/3/2015,12/3/2015,Standard Class,DK-12895,Dana Kaydos,Consumer,United States,Kenosha,Wisconsin,53142,Central,Kelly Williams,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,Not,373.08,6,0.00,82.08
4000,US-2015-149629,7/17/2015,7/20/2015,Second Class,MP-17965,Michael Paige,Corporate,United States,Port Saint Lucie,Florida,34952,South,Cassandra Brandow,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Not,231.92,5,0.20,5.80
4001,CA-2014-116834,11/10/2014,11/10/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,Not,63.47,11,0.00,19.04
4002,CA-2014-116834,11/10/2014,11/10/2014,Standard Class,Dp-13240,Dean percer,Home Office,United States,Seattle,Washington,98115,West,Anna Andreadi,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,Not,345.00,5,0.00,58.65
4003,CA-2016-145730,3/3/2016,8/3/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",Not,637.90,3,0.30,-127.58
4004,CA-2016-145730,3/3/2016,8/3/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,Not,287.91,3,0.40,33.59
4005,CA-2016-145730,3/3/2016,8/3/2016,Standard Class,CC-12220,Chris Cortes,Consumer,United States,San Antonio,Texas,78207,Central,Kelly Williams,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",Not,36.60,3,0.20,11.90
4006,US-2015-168732,10/12/2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,Cassandra Brandow,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,Not,1.78,1,0.00,0.50
4007,US-2015-168732,10/12/2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,Cassandra Brandow,OFF-PA-10000520,Office Supplies,Paper,Xerox 201,Not,25.92,4,0.00,12.44
4008,US-2015-168732,10/12/2015,12/16/2015,Standard Class,KM-16660,Khloe Miller,Consumer,United States,Roswell,Georgia,30076,South,Cassandra Brandow,TEC-AC-10001553,Technology,Accessories,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",Not,101.94,6,0.00,21.41
4009,CA-2015-107468,12/18/2015,12/22/2015,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Louisville,Colorado,80027,West,Anna Andreadi,OFF-AR-10000634,Office Supplies,Art,Newell 320,Not,6.85,2,0.20,0.60
4010,CA-2017-144463,1/1/2017,5/1/2017,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Not,474.43,11,0.00,199.26
4011,CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-PA-10001204,Office Supplies,Paper,Xerox 1972,Not,8.45,2,0.20,2.64
4012,CA-2017-100811,11/21/2017,11/24/2017,First Class,CC-12475,Cindy Chapman,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,Not,39.30,4,0.20,3.93
4013,CA-2015-153612,12/22/2015,12/27/2015,Standard Class,BT-11305,Beth Thompson,Home Office,United States,Superior,Wisconsin,54880,Central,Kelly Williams,OFF-AR-10000203,Office Supplies,Art,Newell 336,Not,17.12,4,0.00,4.96
4014,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,Not,542.94,3,0.00,152.02
4015,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-LA-10003190,Office Supplies,Labels,Avery 474,Not,8.64,3,0.00,4.23
4016,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,Not,193.80,5,0.00,94.96
4017,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,Not,21.40,5,0.00,9.63
4018,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,Not,97.88,2,0.00,48.94
4019,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,Not,251.91,9,0.00,47.86
4020,CA-2015-165624,8/23/2015,8/28/2015,Standard Class,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,Cassandra Brandow,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",Not,25.86,3,0.00,6.72
4021,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,Chuck Magee,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",Not,170.06,3,0.30,-4.86
4022,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,Chuck Magee,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,Not,82.78,3,0.40,-15.18
4023,CA-2014-154963,6/22/2014,6/27/2014,Standard Class,AA-10645,Anna Andreadi,Consumer,United States,Chester,Pennsylvania,19013,East,Chuck Magee,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Not,853.93,5,0.30,0.00
4024,CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Not,556.67,5,0.15,6.55
4025,CA-2017-130764,10/27/2017,10/28/2017,First Class,JO-15145,Jack O'Briant,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,Not,95.84,4,0.20,34.74
4026,CA-2017-139311,11/8/2017,11/8/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,Kelly Williams,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Not,29.66,4,0.20,10.01
4027,CA-2017-139311,11/8/2017,11/8/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,Kelly Williams,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,Not,9.18,7,0.20,2.87
4028,CA-2017-139311,11/8/2017,11/8/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,Kelly Williams,TEC-PH-10001557,Technology,Phones,Pyle PMP37LED,Not,153.58,2,0.20,13.44
4029,CA-2017-139311,11/8/2017,11/8/2017,First Class,SF-20965,Sylvia Foulston,Corporate,United States,Bedford,Texas,76021,Central,Kelly Williams,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Not,12.86,8,0.80,-22.51
4030,CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,Cassandra Brandow,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,Not,479.97,3,0.00,239.99
4031,CA-2017-124296,12/24/2017,12/28/2017,Standard Class,CS-12355,Christine Sundaresam,Consumer,United States,Lafayette,Louisiana,70506,South,Cassandra Brandow,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Not,232.88,4,0.00,60.55
4032,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,Anna Andreadi,OFF-AP-10000576,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster II,Not,236.88,6,0.00,66.33
4033,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,Anna Andreadi,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Not,29.90,5,0.00,14.65
4034,CA-2016-169957,9/26/2016,9/30/2016,Standard Class,SN-20710,Steve Nguyen,Home Office,United States,Covington,Washington,98042,West,Anna Andreadi,TEC-AC-10003063,Technology,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,Not,100.00,4,0.00,21.00
4035,US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,Chuck Magee,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,Not,18.69,3,0.70,-14.33
4036,US-2016-108777,12/12/2016,12/12/2016,Same Day,JM-15655,Jim Mitchum,Corporate,United States,Lorain,Ohio,44052,East,Chuck Magee,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,Not,383.95,6,0.20,76.79
4037,CA-2015-148859,12/28/2015,1/1/2016,Standard Class,FH-14350,Fred Harton,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Not,24.82,2,0.20,1.55
4038,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10000550,Furniture,Furnishings,Stacking Trays by OIC,Yes,24.90,5,0.00,8.22
4039,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,Yes,21.12,4,0.00,9.50
4040,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,Yes,767.95,6,0.20,287.98
4041,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,Yes,14.35,3,0.20,4.66
4042,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,Yes,191.98,3,0.20,19.20
4043,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,OFF-LA-10001474,Office Supplies,Labels,Avery 477,Yes,274.77,9,0.00,126.39
4044,CA-2014-110786,12/29/2014,2/1/2015,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10000672,Furniture,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",Yes,70.56,6,0.00,23.99
4045,CA-2015-137750,6/25/2015,6/30/2015,Standard Class,JF-15565,Jill Fjeld,Consumer,United States,San Francisco,California,94110,West,Anna Andreadi,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp,Not,204.85,5,0.00,57.36
4046,CA-2015-136378,2/4/2015,7/4/2015,Standard Class,CS-11845,Cari Sayre,Corporate,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,Not,9.16,3,0.80,-13.73
